file,measure,pitch,fingering,part,midi,has_annotation,interval,abs_interval,measure_position,measure_length,measure_position_norm,hand_encoding,prev_fingering,next_fingering,is_black_key,is_step_motion,is_large_jump,octave,is_high_register,is_low_register,is_ascending,is_descending,finger_span,hand_position,in_scale_pattern,is_first_in_measure,is_last_in_measure,pp_speed_cost,pp_hand_stretch,pp_forbidden,pp_black_penalty,pp_prediction,pp_confidence
Fur_Elise_fingered,1,D5,4.0,P1,74,True,3.0,3.0,3,5,0.6,0,1.0,0.0,0,0,0,6,1,0,1,0,3.0,74.2,0,0,0,1.1111111111111112,1.0,0,1.0,1,0.0
Fur_Elise_fingered,1,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,4.0,0.0,0,1,0,6,0,0,0,1,2.0,73.6,0,0,1,0.9090909090909091,1.0,1,1.0,4,0.0
Fur_Elise_fingered,2,A4,,P1,69,False,-3.0,3.0,0,7,0.0,0,0.0,1.0,0,0,0,5,0,0,0,1,3.0,72.2,0,1,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,2,C4,1.0,P1,60,True,-9.0,9.0,1,7,0.14285714285714285,0,0.0,2.0,0,0,1,5,0,0,0,1,9.0,69.2,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,2,E4,2.0,P1,64,True,4.0,4.0,2,7,0.2857142857142857,0,1.0,4.0,0,0,0,5,0,0,1,0,4.0,67.8,0,0,0,1.0,1.0,0,1.0,1,0.0
Fur_Elise_fingered,2,A4,4.0,P1,69,True,5.0,5.0,3,7,0.42857142857142855,0,2.0,5.0,0,0,0,5,0,0,1,0,5.0,66.8,0,0,0,1.1111111111111112,1.0,0,1.0,2,0.0
Fur_Elise_fingered,2,A2,5.0,P1,45,True,-24.0,24.0,4,7,0.5714285714285714,0,4.0,2.0,0,0,1,3,0,1,0,1,24.0,61.4,0,0,0,1.5625,1.0,1,1.0,4,0.0
Fur_Elise_fingered,2,E3,2.0,P1,52,True,7.0,7.0,5,7,0.7142857142857143,0,5.0,1.0,0,0,0,4,0,1,1,0,7.0,58.0,0,0,0,1.0,1.0,0,1.0,5,0.0
Fur_Elise_fingered,2,A3,1.0,P1,57,True,5.0,5.0,6,7,0.8571428571428571,0,2.0,0.0,0,0,0,4,0,1,1,0,5.0,57.4,0,0,1,0.9090909090909091,1.0,0,1.0,2,0.0
Fur_Elise_fingered,3,B4,,P1,71,False,14.0,14.0,0,7,0.0,0,1.0,1.0,0,0,1,5,0,0,1,0,14.0,58.8,0,1,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,3,E4,1.0,P1,64,True,-7.0,7.0,1,7,0.14285714285714285,0,0.0,2.0,0,0,0,5,0,0,0,1,7.0,57.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,3,G#4,2.0,P1,68,True,4.0,4.0,2,7,0.2857142857142857,0,1.0,4.0,1,0,0,5,0,0,1,0,4.0,62.4,0,0,0,1.0,1.0,0,1.0,1,0.0
Fur_Elise_fingered,3,B4,4.0,P1,71,True,3.0,3.0,3,7,0.42857142857142855,0,2.0,5.0,0,0,0,5,0,0,1,0,3.0,66.2,0,0,0,1.1111111111111112,1.0,0,1.0,2,0.0
Fur_Elise_fingered,3,E2,5.0,P1,40,True,-31.0,31.0,4,7,0.5714285714285714,0,4.0,1.0,0,0,1,3,0,1,0,1,31.0,62.8,0,0,0,1.5625,1.0,1,1.0,4,0.0
Fur_Elise_fingered,3,E3,1.0,P1,52,True,12.0,12.0,5,7,0.7142857142857143,0,5.0,2.0,0,0,1,4,0,1,1,0,12.0,59.0,0,0,0,1.1363636363636362,1.0,0,1.0,0,1.0
Fur_Elise_fingered,3,G#3,2.0,P1,56,True,4.0,4.0,6,7,0.8571428571428571,0,1.0,0.0,1,0,0,4,0,1,1,0,4.0,57.4,0,0,1,1.0,1.0,0,1.0,1,0.0
Fur_Elise_fingered,4,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,2.0,1.0,0,0,1,6,0,0,1,0,16.0,58.2,0,1,0,1.1363636363636362,1.0,1,1.0,2,0.0
Fur_Elise_fingered,4,E4,1.0,P1,64,True,-8.0,8.0,1,7,0.14285714285714285,0,0.0,5.0,0,0,1,5,0,0,0,1,8.0,56.8,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,4,E5,5.0,P1,76,True,12.0,12.0,2,7,0.2857142857142857,0,1.0,3.0,0,0,1,6,1,0,1,0,12.0,64.0,0,0,0,1.5625,1.0,0,1.0,1,0.0
Fur_Elise_fingered,4,D#5,3.0,P1,75,True,-1.0,1.0,3,7,0.42857142857142855,0,5.0,0.0,1,1,0,6,1,0,0,1,1.0,68.6,0,0,0,0.8264462809917354,1.0,0,1.1,5,0.0
Fur_Elise_fingered,4,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,3.0,0.0,0,0,1,3,0,1,0,1,30.0,66.4,0,0,0,1.1363636363636362,1.0,0,1.0,3,0.0
Fur_Elise_fingered,4,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,62.4,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.10828877005347581
Fur_Elise_fingered,4,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,4.0,0,0,0,4,0,1,1,0,5.0,61.0,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.03274472667855033
Fur_Elise_fingered,5,E5,4.0,P1,76,True,19.0,19.0,0,6,0.0,0,0.0,3.0,0,0,1,6,1,0,1,0,19.0,61.0,0,1,0,1.3888888888888888,0.4166666666666667,1,1.0,5,0.5921531491384433
Fur_Elise_fingered,5,D#5,3.0,P1,75,True,-1.0,1.0,1,6,0.16666666666666666,0,4.0,0.0,1,1,0,6,1,0,0,1,1.0,61.0,0,0,0,0.8264462809917354,0.4166666666666667,1,1.1,4,0.09555109922756988
Fur_Elise_fingered,5,E5,,P1,76,False,1.0,1.0,2,6,0.3333333333333333,0,3.0,1.0,0,1,0,6,1,0,1,0,1.0,67.2,0,0,0,0.9090909090909091,0.5833333333333334,0,1.0,3,0.0
Fur_Elise_fingered,5,B4,1.0,P1,71,True,-5.0,5.0,3,6,0.5,0,0.0,4.0,0,0,0,5,0,0,0,1,5.0,71.0,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.01505867498514557
Fur_Elise_fingered,5,D5,4.0,P1,74,True,3.0,3.0,4,6,0.6666666666666666,0,1.0,0.0,0,0,0,6,1,0,1,0,3.0,74.4,0,0,0,1.1111111111111112,1.0,0,1.0,1,0.0
Fur_Elise_fingered,5,C5,,P1,72,False,-2.0,2.0,5,6,0.8333333333333334,0,4.0,0.0,0,1,0,6,0,0,0,1,2.0,73.6,0,0,1,0.9090909090909091,1.0,1,1.0,4,0.0
Fur_Elise_fingered,6,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1,3.0,72.4,0,1,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,6,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1,9.0,69.2,0,0,0,1.1363636363636362,1.0,0,1.0,3,0.0
Fur_Elise_fingered,6,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0,4.0,67.8,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,6,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1,19.0,62.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,6,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,58.0,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,6,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0,5.0,55.6,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,7,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,1.0,0,0,1,5,0,0,1,0,14.0,57.8,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,7,E4,1.0,P1,64,True,-7.0,7.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,0,5,0,0,0,1,7.0,57.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,7,C5,5.0,P1,72,True,8.0,8.0,2,6,0.3333333333333333,0,1.0,0.0,0,0,1,6,0,0,1,0,8.0,63.2,0,0,0,1.5625,1.0,0,1.0,1,0.0
Fur_Elise_fingered,7,E2,,P1,40,False,-32.0,32.0,3,6,0.5,0,5.0,0.0,0,0,1,3,0,1,0,1,32.0,60.8,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,7,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0,12.0,59.8,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,7,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0,4.0,56.8,0,0,1,0.8264462809917354,1.0,0,1.1,1,0.0
Fur_Elise_fingered,8,A4,,P1,69,False,13.0,13.0,0,4,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0,13.0,57.8,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,8,A2,,P1,45,False,-24.0,24.0,1,4,0.25,0,0.0,0.0,0,0,1,3,0,1,0,1,24.0,52.4,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,8,E3,,P1,52,False,7.0,7.0,2,4,0.5,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,54.8,0,0,0,0.9090909090909091,1.0,0,1.0,2,0.0
Fur_Elise_fingered,8,A3,,P1,57,False,5.0,5.0,3,4,0.75,0,0.0,0.0,0,0,0,4,0,1,1,0,5.0,55.8,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,9,A4,,P1,69,False,12.0,12.0,0,7,0.0,0,0.0,1.0,0,0,1,5,0,0,1,0,12.0,58.4,0,1,0,1.1363636363636362,1.0,0,1.0,2,0.0
Fur_Elise_fingered,9,B4,1.0,P1,71,True,2.0,2.0,1,7,0.14285714285714285,0,0.0,0.0,0,1,0,5,0,0,1,0,2.0,58.8,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
Fur_Elise_fingered,9,C5,,P1,72,False,1.0,1.0,2,7,0.2857142857142857,0,1.0,0.0,0,1,0,6,0,0,1,0,1.0,64.2,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,9,D5,,P1,74,False,2.0,2.0,3,7,0.42857142857142855,0,0.0,0.0,0,1,0,6,1,0,1,0,2.0,68.6,1,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,9,A2,,P1,45,False,-29.0,29.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1,29.0,66.2,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,9,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,62.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,9,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0,5.0,60.0,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,10,E5,,P1,76,False,19.0,19.0,0,6,0.0,0,0.0,1.0,0,0,1,6,1,0,1,0,19.0,60.8,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,10,G4,1.0,P1,67,True,-9.0,9.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,1,5,0,0,0,1,9.0,59.4,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,10,F5,5.0,P1,77,True,10.0,10.0,2,6,0.3333333333333333,0,1.0,0.0,0,0,1,6,1,0,1,0,10.0,65.8,0,0,0,1.5625,1.0,0,1.0,1,0.0
Fur_Elise_fingered,10,C3,,P1,48,False,-29.0,29.0,3,6,0.5,0,5.0,0.0,0,0,1,4,0,1,0,1,29.0,65.0,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,10,G3,,P1,55,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,64.6,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,10,C4,,P1,60,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0,5.0,61.4,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,11,D5,,P1,74,False,14.0,14.0,0,6,0.0,0,0.0,1.0,0,0,1,6,1,0,1,0,14.0,62.8,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,11,F4,1.0,P1,65,True,-9.0,9.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,1,5,0,0,0,1,9.0,60.4,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,11,E5,5.0,P1,76,True,11.0,11.0,2,6,0.3333333333333333,0,1.0,5.0,0,0,1,6,1,0,1,0,11.0,66.0,0,0,0,1.5625,1.0,0,1.0,1,0.0
Fur_Elise_fingered,11,G2,5.0,P1,43,True,-33.0,33.0,3,6,0.5,0,5.0,1.0,0,0,1,3,0,1,0,1,33.0,63.6,0,0,0,1.5625,1.0,0,1.0,5,0.0
Fur_Elise_fingered,11,G3,1.0,P1,55,True,12.0,12.0,4,6,0.6666666666666666,0,5.0,2.0,0,0,1,4,0,1,1,0,12.0,62.6,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,11,B3,2.0,P1,59,True,4.0,4.0,5,6,0.8333333333333334,0,1.0,0.0,0,0,0,4,0,1,1,0,4.0,59.6,0,0,1,1.0,1.0,0,1.0,1,0.0
Fur_Elise_fingered,12,C5,,P1,72,False,13.0,13.0,0,6,0.0,0,2.0,1.0,0,0,1,6,0,0,1,0,13.0,61.0,0,1,0,1.1363636363636362,1.0,1,1.0,2,0.0
Fur_Elise_fingered,12,E4,1.0,P1,64,True,-8.0,8.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,1,5,0,0,0,1,8.0,58.6,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,12,D5,5.0,P1,74,True,10.0,10.0,2,6,0.3333333333333333,0,1.0,0.0,0,0,1,6,1,0,1,0,10.0,64.8,0,0,0,1.5625,1.0,0,1.0,1,0.0
Fur_Elise_fingered,12,A2,,P1,45,False,-29.0,29.0,3,6,0.5,0,5.0,0.0,0,0,1,3,0,1,0,1,29.0,62.8,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,12,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,61.4,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,12,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0,5.0,58.4,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,13,B4,,P1,71,False,14.0,14.0,0,7,0.0,0,0.0,1.0,0,0,1,5,0,0,1,0,14.0,59.8,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,13,E4,1.0,P1,64,True,-7.0,7.0,1,7,0.14285714285714285,0,0.0,5.0,0,0,0,5,0,0,0,1,7.0,57.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,13,E5,5.0,P1,76,True,12.0,12.0,2,7,0.2857142857142857,0,1.0,5.0,0,0,1,6,1,0,1,0,12.0,64.0,0,0,0,1.5625,1.0,0,1.0,1,0.0
Fur_Elise_fingered,13,E2,5.0,P1,40,True,-36.0,36.0,3,7,0.42857142857142855,0,5.0,1.0,0,0,1,3,0,1,0,1,36.0,61.6,0,0,0,1.5625,1.0,0,1.0,5,0.0
Fur_Elise_fingered,13,E3,1.0,P1,52,True,12.0,12.0,4,7,0.5714285714285714,0,5.0,2.0,0,0,1,4,0,1,1,0,12.0,60.6,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,13,E4,2.0,P1,64,True,12.0,12.0,5,7,0.7142857142857143,0,1.0,5.0,0,0,1,5,0,0,1,0,12.0,59.2,0,0,0,1.25,1.0,0,1.0,1,0.0
Fur_Elise_fingered,13,E4,5.0,P1,64,True,0.0,0.0,6,7,0.8571428571428571,0,2.0,1.0,0,1,0,5,0,0,0,0,0.0,59.2,0,0,1,1.25,1.0,0,1.0,2,0.0
Fur_Elise_fingered,14,E5,1.0,P1,76,True,12.0,12.0,0,5,0.0,0,5.0,5.0,0,0,1,6,1,0,1,0,12.0,59.2,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,14,E6,5.0,P1,88,True,12.0,12.0,1,5,0.2,0,1.0,2.0,0,0,1,7,1,0,1,0,12.0,68.8,0,0,0,1.5625,1.0,0,1.0,1,0.2831726354453624
Fur_Elise_fingered,14,D#5,2.0,P1,75,True,-13.0,13.0,2,5,0.4,0,5.0,3.0,1,0,1,6,1,0,0,1,13.0,73.4,0,0,0,1.25,0.08333333333333333,0,1.0,5,0.718677415869929
Fur_Elise_fingered,14,D#5,3.0,P1,75,True,0.0,0.0,3,5,0.6,0,2.0,2.0,1,1,0,6,1,0,0,0,0.0,75.6,0,0,0,0.8264462809917354,0.08333333333333333,1,1.1,2,0.7850935828877003
Fur_Elise_fingered,14,E5,2.0,P1,76,True,1.0,1.0,4,5,0.8,0,3.0,3.0,0,1,0,6,1,0,1,0,1.0,78.0,0,0,1,1.0,0.08333333333333333,1,1.0,3,0.7923351158645273
Fur_Elise_fingered,15,E5,3.0,P1,76,True,0.0,0.0,0,4,0.0,0,2.0,3.0,0,1,0,6,1,0,0,0,0.0,78.0,0,1,0,0.9090909090909091,0.08333333333333333,1,1.0,2,0.5932486631016042
Fur_Elise_fingered,15,D#5,3.0,P1,75,True,-1.0,1.0,1,4,0.25,0,3.0,0.0,1,1,0,6,1,0,0,1,1.0,75.4,0,0,0,0.8264462809917354,0.08333333333333333,0,1.1,3,0.8072188012027582
Fur_Elise_fingered,15,E5,,P1,76,False,1.0,1.0,2,4,0.5,0,3.0,0.0,0,1,0,6,1,0,1,0,1.0,75.6,0,0,0,0.9090909090909091,0.4166666666666667,0,1.0,3,0.4313106555753613
Fur_Elise_fingered,15,D#5,,P1,75,False,-1.0,1.0,3,4,0.75,0,0.0,0.0,1,1,0,6,1,0,0,1,1.0,75.6,0,0,1,0.8264462809917354,0.4166666666666667,0,1.1,4,0.5620729352346999
Fur_Elise_fingered,16,E5,,P1,76,False,1.0,1.0,0,5,0.0,0,0.0,0.0,0,1,0,6,1,0,1,0,1.0,75.6,0,1,0,0.9090909090909091,0.4166666666666667,0,1.0,5,0.06087529708853223
Fur_Elise_fingered,16,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1,1.0,75.4,0,0,0,0.8264462809917354,0.5,0,1.1,5,0.13537953060011887
Fur_Elise_fingered,16,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,4.0,0,0,0,5,0,0,0,1,4.0,74.6,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.01505867498514557
Fur_Elise_fingered,16,D5,4.0,P1,74,True,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0,3.0,74.2,0,0,0,1.1111111111111112,1.0,1,1.0,5,0.0
Fur_Elise_fingered,16,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,4.0,0.0,0,1,0,6,0,0,0,1,2.0,73.6,0,0,1,0.9090909090909091,1.0,1,1.0,4,0.0
Fur_Elise_fingered,17,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1,3.0,72.2,0,1,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,17,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1,9.0,69.2,0,0,0,1.1363636363636362,1.0,0,1.0,3,0.0
Fur_Elise_fingered,17,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0,4.0,67.8,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,17,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1,19.0,62.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,17,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,58.0,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,17,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0,5.0,55.6,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,18,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0,14.0,57.8,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,18,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1,7.0,57.8,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.0
Fur_Elise_fingered,18,G#4,,P1,68,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,1,0,0,5,0,0,1,0,4.0,62.4,0,0,0,0.8264462809917354,1.0,0,1.1,5,0.0
Fur_Elise_fingered,18,E2,,P1,40,False,-28.0,28.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1,28.0,60.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,18,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0,12.0,59.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,18,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0,4.0,56.0,0,0,1,0.8264462809917354,1.0,0,1.1,1,0.0
Fur_Elise_fingered,19,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,0.0,0.0,0,0,1,6,0,0,1,0,16.0,57.6,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,19,E4,,P1,64,False,-8.0,8.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,1,5,0,0,0,1,8.0,56.8,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,19,E5,,P1,76,False,12.0,12.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,1,6,1,0,1,0,12.0,64.0,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,19,D#5,,P1,75,False,-1.0,1.0,3,7,0.42857142857142855,0,0.0,0.0,1,1,0,6,1,0,0,1,1.0,68.6,0,0,0,0.8264462809917354,1.0,0,1.1,5,0.0
Fur_Elise_fingered,19,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1,30.0,66.4,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,19,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,62.4,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,19,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0,5.0,61.0,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.03511215092097464
Fur_Elise_fingered,20,E5,,P1,76,False,19.0,19.0,0,5,0.0,0,0.0,0.0,0,0,1,6,1,0,1,0,19.0,61.0,0,1,0,1.1363636363636362,0.4166666666666667,0,1.0,5,0.06087529708853223
Fur_Elise_fingered,20,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1,1.0,61.0,0,0,0,0.8264462809917354,0.5,0,1.1,5,0.13537953060011887
Fur_Elise_fingered,20,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,4.0,0,0,0,5,0,0,0,1,4.0,66.2,0,0,0,0.9090909090909091,1.0,0,1.0,3,0.01505867498514557
Fur_Elise_fingered,20,D5,4.0,P1,74,True,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0,3.0,70.6,0,0,0,1.1111111111111112,1.0,1,1.0,5,0.0
Fur_Elise_fingered,20,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,4.0,0.0,0,1,0,6,0,0,0,1,2.0,73.6,0,0,1,0.9090909090909091,1.0,1,1.0,4,0.0
Fur_Elise_fingered,21,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1,3.0,72.2,0,1,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,21,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1,9.0,69.2,0,0,0,1.1363636363636362,1.0,0,1.0,3,0.0
Fur_Elise_fingered,21,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0,4.0,67.8,0,0,0,0.9090909090909091,1.0,0,1.0,5,0.0
Fur_Elise_fingered,21,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1,19.0,62.0,0,0,0,1.1363636363636362,1.0,0,1.0,1,0.0
Fur_Elise_fingered,21,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0,7.0,58.0,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,21,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0,5.0,55.6,0,0,1,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,22,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0,14.0,57.8,0,1,0,1.1363636363636362,1.0,0,1.0,5,0.0
Fur_Elise_fingered,22,E4,,P1,64,False,-7.0,7.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1,7.0,57.8,0,0,0,0.9090909090909091,1.0,0,1.0,1,0.0
Fur_Elise_fingered,22,C5,,P1,72,False,8.0,8.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,6,0,0,1,0,8.0,63.2,0,0,0,1.1363636363636362,1.0,0,1.0,5,0.0
