file,measure,pitch,fingering,part,midi,has_annotation,interval,abs_interval,measure_position,measure_length,measure_position_norm,hand_encoding,prev_fingering,next_fingering,is_black_key,is_step_motion,is_large_jump,octave,is_high_register,is_low_register,is_ascending,is_descending
Eine_Kleine,6,A4,,P1,69,False,3.0,3.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,6,C5,,P1,72,False,3.0,3.0,3,6,0.5,0,0.0,0.0,0,0,0,6,0,0,1,0
Eine_Kleine,6,C4,,P1,60,False,-12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Eine_Kleine,6,D4,,P1,62,False,2.0,2.0,5,6,0.8333333333333334,0,0.0,0.0,0,1,0,5,0,0,1,0
Eine_Kleine,7,A4,,P1,69,False,7.0,7.0,0,5,0.0,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,7,G4,,P1,67,False,-2.0,2.0,1,5,0.2,0,0.0,0.0,0,1,0,5,0,0,0,1
Eine_Kleine,7,B4,,P1,71,False,4.0,4.0,2,5,0.4,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,7,B3,,P1,59,False,-12.0,12.0,3,5,0.6,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,7,D4,,P1,62,False,3.0,3.0,4,5,0.8,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,8,G4,,P1,67,False,5.0,5.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,8,F#4,,P1,66,False,-1.0,1.0,1,6,0.16666666666666666,0,0.0,0.0,1,1,0,5,0,0,0,1
Eine_Kleine,8,A4,,P1,69,False,3.0,3.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,8,C5,,P1,72,False,3.0,3.0,3,6,0.5,0,0.0,0.0,0,0,0,6,0,0,1,0
Eine_Kleine,8,C4,,P1,60,False,-12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Eine_Kleine,8,D4,,P1,62,False,2.0,2.0,5,6,0.8333333333333334,0,0.0,0.0,0,1,0,5,0,0,1,0
Eine_Kleine,9,G4,,P1,67,False,5.0,5.0,0,8,0.0,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,9,F#4,,P1,66,False,-1.0,1.0,1,8,0.125,0,0.0,0.0,1,1,0,5,0,0,0,1
Eine_Kleine,9,E4,,P1,64,False,-2.0,2.0,2,8,0.25,0,0.0,0.0,0,1,0,5,0,0,0,1
Eine_Kleine,9,B4,,P1,71,False,7.0,7.0,3,8,0.375,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,9,A4,,P1,69,False,-2.0,2.0,4,8,0.5,0,0.0,0.0,0,1,0,5,0,0,0,1
Eine_Kleine,9,B3,,P1,59,False,-10.0,10.0,5,8,0.625,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,9,C4,,P1,60,False,1.0,1.0,6,8,0.75,0,0.0,0.0,0,1,0,5,0,0,1,0
Eine_Kleine,9,D4,,P1,62,False,2.0,2.0,7,8,0.875,0,0.0,0.0,0,1,0,5,0,0,1,0
Eine_Kleine,10,B4,,P1,71,False,9.0,9.0,0,6,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,10,D5,,P1,74,False,3.0,3.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,10,C5,,P1,72,False,-2.0,2.0,2,6,0.3333333333333333,0,0.0,0.0,0,1,0,6,0,0,0,1
Eine_Kleine,10,G3,,P1,55,False,-17.0,17.0,3,6,0.5,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,10,A3,,P1,57,False,2.0,2.0,4,6,0.6666666666666666,0,0.0,0.0,0,1,0,4,0,1,1,0
Eine_Kleine,10,B3,,P1,59,False,2.0,2.0,5,6,0.8333333333333334,0,0.0,0.0,0,1,0,4,0,1,1,0
Eine_Kleine,11,B4,,P1,71,False,12.0,12.0,0,4,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,11,D5,,P1,74,False,3.0,3.0,1,4,0.25,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,11,C5,,P1,72,False,-2.0,2.0,2,4,0.5,0,0.0,0.0,0,1,0,6,0,0,0,1
Eine_Kleine,11,E5,,P1,76,False,4.0,4.0,3,4,0.75,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,12,B4,,P1,71,False,-5.0,5.0,0,7,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,12,D5,,P1,74,False,3.0,3.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,12,A4,,P1,69,False,-5.0,5.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,12,C5,,P1,72,False,3.0,3.0,3,7,0.42857142857142855,0,0.0,0.0,0,0,0,6,0,0,1,0
Eine_Kleine,12,G4,,P1,67,False,-5.0,5.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,12,F#3,,P1,54,False,-13.0,13.0,5,7,0.7142857142857143,0,0.0,0.0,1,0,1,4,0,1,0,1
Eine_Kleine,12,G3,,P1,55,False,1.0,1.0,6,7,0.8571428571428571,0,0.0,0.0,0,1,0,4,0,1,1,0
Eine_Kleine,13,E4,,P1,64,False,9.0,9.0,0,8,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,13,B4,,P1,71,False,7.0,7.0,1,8,0.125,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,13,A4,,P1,69,False,-2.0,2.0,2,8,0.25,0,0.0,0.0,0,1,0,5,0,0,0,1
Eine_Kleine,13,C4,,P1,60,False,-9.0,9.0,3,8,0.375,0,0.0,0.0,0,0,1,5,0,0,0,1
Eine_Kleine,13,G4,,P1,67,False,7.0,7.0,4,8,0.5,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,13,F#4,,P1,66,False,-1.0,1.0,5,8,0.625,0,0.0,0.0,1,1,0,5,0,0,0,1
Eine_Kleine,13,C3,,P1,48,False,-18.0,18.0,6,8,0.75,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,13,D3,,P1,50,False,2.0,2.0,7,8,0.875,0,0.0,0.0,0,1,0,4,0,1,1,0
Eine_Kleine,14,G4,,P1,67,False,17.0,17.0,0,7,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,14,F#4,,P1,66,False,-1.0,1.0,1,7,0.14285714285714285,0,0.0,0.0,1,1,0,5,0,0,0,1
Eine_Kleine,14,A4,,P1,69,False,3.0,3.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,14,B4,,P1,71,False,2.0,2.0,3,7,0.42857142857142855,0,0.0,0.0,0,1,0,5,0,0,1,0
Eine_Kleine,14,B2,,P1,47,False,-24.0,24.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Eine_Kleine,14,D3,,P1,50,False,3.0,3.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Eine_Kleine,14,G3,,P1,55,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Eine_Kleine,15,B4,,P1,71,False,16.0,16.0,0,4,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,15,D5,,P1,74,False,3.0,3.0,1,4,0.25,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,15,C5,,P1,72,False,-2.0,2.0,2,4,0.5,0,0.0,0.0,0,1,0,6,0,0,0,1
Eine_Kleine,15,E5,,P1,76,False,4.0,4.0,3,4,0.75,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,16,B4,,P1,71,False,-5.0,5.0,0,7,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,16,D5,,P1,74,False,3.0,3.0,1,7,0.14285714285714285,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,16,A4,,P1,69,False,-5.0,5.0,2,7,0.2857142857142857,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,16,C5,,P1,72,False,3.0,3.0,3,7,0.42857142857142855,0,0.0,0.0,0,0,0,6,0,0,1,0
Eine_Kleine,16,G4,,P1,67,False,-5.0,5.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,16,F#3,,P1,54,False,-13.0,13.0,5,7,0.7142857142857143,0,0.0,0.0,1,0,1,4,0,1,0,1
Eine_Kleine,16,G3,,P1,55,False,1.0,1.0,6,7,0.8571428571428571,0,0.0,0.0,0,1,0,4,0,1,1,0
Eine_Kleine,17,E4,,P1,64,False,9.0,9.0,0,8,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,17,B4,,P1,71,False,7.0,7.0,1,8,0.125,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,17,A4,,P1,69,False,-2.0,2.0,2,8,0.25,0,0.0,0.0,0,1,0,5,0,0,0,1
Eine_Kleine,17,C4,,P1,60,False,-9.0,9.0,3,8,0.375,0,0.0,0.0,0,0,1,5,0,0,0,1
Eine_Kleine,17,G4,,P1,67,False,7.0,7.0,4,8,0.5,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,17,F#4,,P1,66,False,-1.0,1.0,5,8,0.625,0,0.0,0.0,1,1,0,5,0,0,0,1
Eine_Kleine,17,C3,,P1,48,False,-18.0,18.0,6,8,0.75,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,17,D3,,P1,50,False,2.0,2.0,7,8,0.875,0,0.0,0.0,0,1,0,4,0,1,1,0
Eine_Kleine,18,G4,,P1,67,False,17.0,17.0,0,4,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,18,G3,,P1,55,False,-12.0,12.0,1,4,0.25,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,18,B3,,P1,59,False,4.0,4.0,2,4,0.5,0,0.0,0.0,0,0,0,4,0,1,1,0
Eine_Kleine,18,D4,,P1,62,False,3.0,3.0,3,4,0.75,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,19,G4,,P1,67,False,5.0,5.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,19,D4,,P1,62,False,-5.0,5.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,19,B4,,P1,71,False,9.0,9.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,19,D5,,P1,74,False,3.0,3.0,3,6,0.5,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,19,F#4,,P1,66,False,-8.0,8.0,4,6,0.6666666666666666,0,0.0,0.0,1,0,1,5,0,0,0,1
Eine_Kleine,19,C4,,P1,60,False,-6.0,6.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,20,G4,,P1,67,False,7.0,7.0,0,4,0.0,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,20,G3,,P1,55,False,-12.0,12.0,1,4,0.25,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,20,B3,,P1,59,False,4.0,4.0,2,4,0.5,0,0.0,0.0,0,0,0,4,0,1,1,0
Eine_Kleine,20,D4,,P1,62,False,3.0,3.0,3,4,0.75,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,21,G4,,P1,67,False,5.0,5.0,0,8,0.0,0,0.0,0.0,0,0,0,5,0,0,1,0
Eine_Kleine,21,D4,,P1,62,False,-5.0,5.0,1,8,0.125,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,21,B4,,P1,71,False,9.0,9.0,2,8,0.25,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,21,D5,,P1,74,False,3.0,3.0,3,8,0.375,0,0.0,0.0,0,0,0,6,1,0,1,0
Eine_Kleine,21,F#4,,P1,66,False,-8.0,8.0,4,8,0.5,0,0.0,0.0,1,0,1,5,0,0,0,1
Eine_Kleine,21,C4,,P1,60,False,-6.0,6.0,5,8,0.625,0,0.0,0.0,0,0,0,5,0,0,0,1
Eine_Kleine,21,G3,,P1,55,False,-5.0,5.0,6,8,0.75,0,0.0,0.0,0,0,0,4,0,1,0,1
Eine_Kleine,21,B3,,P1,59,False,4.0,4.0,7,8,0.875,0,0.0,0.0,0,0,0,4,0,1,1,0
Eine_Kleine,22,G4,,P1,67,False,8.0,8.0,0,4,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Eine_Kleine,22,D3,,P1,50,False,-17.0,17.0,1,4,0.25,0,0.0,0.0,0,0,1,4,0,1,0,1
Eine_Kleine,22,G3,,P1,55,False,5.0,5.0,2,4,0.5,0,0.0,0.0,0,0,0,4,0,1,1,0
Eine_Kleine,22,B3,,P1,59,False,4.0,4.0,3,4,0.75,0,0.0,0.0,0,0,0,4,0,1,1,0
Eine_Kleine,23,G2,,P1,43,False,-16.0,16.0,0,1,0.0,0,0.0,0.0,0,0,1,3,0,1,0,1
Eine_Kleine,24,G2,,P1,43,False,0.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0,3,0,1,0,0
Fur_Elise_fingered,0,E5,4.0,P1,76,True,0.0,0.0,0,2,0.0,0,0.0,0.0,0,1,0,6,1,0,0,0
Fur_Elise_fingered,0,D#5,,P1,75,False,-1.0,1.0,1,2,0.5,0,4.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,1,E5,,P1,76,False,1.0,1.0,0,5,0.0,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,1,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,1.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,1,B4,1.0,P1,71,True,-4.0,4.0,2,5,0.4,0,0.0,4.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,1,D5,4.0,P1,74,True,3.0,3.0,3,5,0.6,0,1.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,1,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,4.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,2,A4,,P1,69,False,-3.0,3.0,0,7,0.0,0,0.0,1.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,2,C4,1.0,P1,60,True,-9.0,9.0,1,7,0.14285714285714285,0,0.0,2.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,2,E4,2.0,P1,64,True,4.0,4.0,2,7,0.2857142857142857,0,1.0,4.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,2,A4,4.0,P1,69,True,5.0,5.0,3,7,0.42857142857142855,0,2.0,5.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,2,A2,5.0,P1,45,True,-24.0,24.0,4,7,0.5714285714285714,0,4.0,2.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,2,E3,2.0,P1,52,True,7.0,7.0,5,7,0.7142857142857143,0,5.0,1.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,2,A3,1.0,P1,57,True,5.0,5.0,6,7,0.8571428571428571,0,2.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,3,B4,,P1,71,False,14.0,14.0,0,7,0.0,0,1.0,1.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,3,E4,1.0,P1,64,True,-7.0,7.0,1,7,0.14285714285714285,0,0.0,2.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,3,G#4,2.0,P1,68,True,4.0,4.0,2,7,0.2857142857142857,0,1.0,4.0,1,0,0,5,0,0,1,0
Fur_Elise_fingered,3,B4,4.0,P1,71,True,3.0,3.0,3,7,0.42857142857142855,0,2.0,5.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,3,E2,5.0,P1,40,True,-31.0,31.0,4,7,0.5714285714285714,0,4.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,3,E3,1.0,P1,52,True,12.0,12.0,5,7,0.7142857142857143,0,5.0,2.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,3,G#3,2.0,P1,56,True,4.0,4.0,6,7,0.8571428571428571,0,1.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,4,C5,,P1,72,False,16.0,16.0,0,7,0.0,0,2.0,1.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,4,E4,1.0,P1,64,True,-8.0,8.0,1,7,0.14285714285714285,0,0.0,5.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,4,E5,5.0,P1,76,True,12.0,12.0,2,7,0.2857142857142857,0,1.0,3.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,4,D#5,3.0,P1,75,True,-1.0,1.0,3,7,0.42857142857142855,0,5.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,4,A2,,P1,45,False,-30.0,30.0,4,7,0.5714285714285714,0,3.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,4,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,4,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,4.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,5,E5,4.0,P1,76,True,19.0,19.0,0,6,0.0,0,0.0,3.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,5,D#5,3.0,P1,75,True,-1.0,1.0,1,6,0.16666666666666666,0,4.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,5,E5,,P1,76,False,1.0,1.0,2,6,0.3333333333333333,0,3.0,1.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,5,B4,1.0,P1,71,True,-5.0,5.0,3,6,0.5,0,0.0,4.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,5,D5,4.0,P1,74,True,3.0,3.0,4,6,0.6666666666666666,0,1.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,5,C5,,P1,72,False,-2.0,2.0,5,6,0.8333333333333334,0,4.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,6,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,6,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,6,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,6,A2,,P1,45,False,-19.0,19.0,3,6,0.5,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,6,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,6,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,7,B4,,P1,71,False,14.0,14.0,0,6,0.0,0,0.0,1.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,7,E4,1.0,P1,64,True,-7.0,7.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,7,C5,5.0,P1,72,True,8.0,8.0,2,6,0.3333333333333333,0,1.0,0.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,7,E2,,P1,40,False,-32.0,32.0,3,6,0.5,0,5.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,7,E3,,P1,52,False,12.0,12.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,7,G#3,,P1,56,False,4.0,4.0,5,6,0.8333333333333334,0,0.0,0.0,1,0,0,4,0,1,1,0
Fur_Elise_fingered,8,A4,,P1,69,False,13.0,13.0,0,4,0.0,0,0.0,0.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,8,A2,,P1,45,False,-24.0,24.0,1,4,0.25,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,8,E3,,P1,52,False,7.0,7.0,2,4,0.5,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,8,A3,,P1,57,False,5.0,5.0,3,4,0.75,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,9,A4,,P1,69,False,12.0,12.0,0,7,0.0,0,0.0,1.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,9,B4,1.0,P1,71,True,2.0,2.0,1,7,0.14285714285714285,0,0.0,0.0,0,1,0,5,0,0,1,0
Fur_Elise_fingered,9,C5,,P1,72,False,1.0,1.0,2,7,0.2857142857142857,0,1.0,0.0,0,1,0,6,0,0,1,0
Fur_Elise_fingered,9,D5,,P1,74,False,2.0,2.0,3,7,0.42857142857142855,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,9,A2,,P1,45,False,-29.0,29.0,4,7,0.5714285714285714,0,0.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,9,E3,,P1,52,False,7.0,7.0,5,7,0.7142857142857143,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,9,A3,,P1,57,False,5.0,5.0,6,7,0.8571428571428571,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,10,E5,,P1,76,False,19.0,19.0,0,6,0.0,0,0.0,1.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,10,G4,1.0,P1,67,True,-9.0,9.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,10,F5,5.0,P1,77,True,10.0,10.0,2,6,0.3333333333333333,0,1.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,10,C3,,P1,48,False,-29.0,29.0,3,6,0.5,0,5.0,0.0,0,0,1,4,0,1,0,1
Fur_Elise_fingered,10,G3,,P1,55,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,10,C4,,P1,60,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,5,0,0,1,0
Fur_Elise_fingered,11,D5,,P1,74,False,14.0,14.0,0,6,0.0,0,0.0,1.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,11,F4,1.0,P1,65,True,-9.0,9.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,11,E5,5.0,P1,76,True,11.0,11.0,2,6,0.3333333333333333,0,1.0,5.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,11,G2,5.0,P1,43,True,-33.0,33.0,3,6,0.5,0,5.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,11,G3,1.0,P1,55,True,12.0,12.0,4,6,0.6666666666666666,0,5.0,2.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,11,B3,2.0,P1,59,True,4.0,4.0,5,6,0.8333333333333334,0,1.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,12,C5,,P1,72,False,13.0,13.0,0,6,0.0,0,2.0,1.0,0,0,1,6,0,0,1,0
Fur_Elise_fingered,12,E4,1.0,P1,64,True,-8.0,8.0,1,6,0.16666666666666666,0,0.0,5.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,12,D5,5.0,P1,74,True,10.0,10.0,2,6,0.3333333333333333,0,1.0,0.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,12,A2,,P1,45,False,-29.0,29.0,3,6,0.5,0,5.0,0.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,12,E3,,P1,52,False,7.0,7.0,4,6,0.6666666666666666,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,12,A3,,P1,57,False,5.0,5.0,5,6,0.8333333333333334,0,0.0,0.0,0,0,0,4,0,1,1,0
Fur_Elise_fingered,13,B4,,P1,71,False,14.0,14.0,0,7,0.0,0,0.0,1.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,13,E4,1.0,P1,64,True,-7.0,7.0,1,7,0.14285714285714285,0,0.0,5.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,13,E5,5.0,P1,76,True,12.0,12.0,2,7,0.2857142857142857,0,1.0,5.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,13,E2,5.0,P1,40,True,-36.0,36.0,3,7,0.42857142857142855,0,5.0,1.0,0,0,1,3,0,1,0,1
Fur_Elise_fingered,13,E3,1.0,P1,52,True,12.0,12.0,4,7,0.5714285714285714,0,5.0,2.0,0,0,1,4,0,1,1,0
Fur_Elise_fingered,13,E4,2.0,P1,64,True,12.0,12.0,5,7,0.7142857142857143,0,1.0,5.0,0,0,1,5,0,0,1,0
Fur_Elise_fingered,13,E4,5.0,P1,64,True,0.0,0.0,6,7,0.8571428571428571,0,2.0,1.0,0,1,0,5,0,0,0,0
Fur_Elise_fingered,14,E5,1.0,P1,76,True,12.0,12.0,0,5,0.0,0,5.0,5.0,0,0,1,6,1,0,1,0
Fur_Elise_fingered,14,E6,5.0,P1,88,True,12.0,12.0,1,5,0.2,0,1.0,2.0,0,0,1,7,1,0,1,0
Fur_Elise_fingered,14,D#5,2.0,P1,75,True,-13.0,13.0,2,5,0.4,0,5.0,3.0,1,0,1,6,1,0,0,1
Fur_Elise_fingered,14,D#5,3.0,P1,75,True,0.0,0.0,3,5,0.6,0,2.0,2.0,1,1,0,6,1,0,0,0
Fur_Elise_fingered,14,E5,2.0,P1,76,True,1.0,1.0,4,5,0.8,0,3.0,3.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,15,E5,3.0,P1,76,True,0.0,0.0,0,4,0.0,0,2.0,3.0,0,1,0,6,1,0,0,0
Fur_Elise_fingered,15,D#5,3.0,P1,75,True,-1.0,1.0,1,4,0.25,0,3.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,15,E5,,P1,76,False,1.0,1.0,2,4,0.5,0,3.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,15,D#5,,P1,75,False,-1.0,1.0,3,4,0.75,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,16,E5,,P1,76,False,1.0,1.0,0,5,0.0,0,0.0,0.0,0,1,0,6,1,0,1,0
Fur_Elise_fingered,16,D#5,,P1,75,False,-1.0,1.0,1,5,0.2,0,0.0,0.0,1,1,0,6,1,0,0,1
Fur_Elise_fingered,16,B4,,P1,71,False,-4.0,4.0,2,5,0.4,0,0.0,4.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,16,D5,4.0,P1,74,True,3.0,3.0,3,5,0.6,0,0.0,0.0,0,0,0,6,1,0,1,0
Fur_Elise_fingered,16,C5,,P1,72,False,-2.0,2.0,4,5,0.8,0,4.0,0.0,0,1,0,6,0,0,0,1
Fur_Elise_fingered,17,A4,,P1,69,False,-3.0,3.0,0,6,0.0,0,0.0,0.0,0,0,0,5,0,0,0,1
Fur_Elise_fingered,17,C4,,P1,60,False,-9.0,9.0,1,6,0.16666666666666666,0,0.0,0.0,0,0,1,5,0,0,0,1
Fur_Elise_fingered,17,E4,,P1,64,False,4.0,4.0,2,6,0.3333333333333333,0,0.0,0.0,0,0,0,5,0,0,1,0
